"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1723","49.2824","3.4009","5628.7912","5620.4773","75.1312","1.8475","99.6950","5644.7027"
"1724","49.2994","3.4020","5629.8001","5621.2960","75.3081","1.8469","99.6950","5671.3080"
"1725","49.3164","3.4031","5630.8209","5622.1146","75.2343","1.8463","99.6950","5660.2006"
"1726","49.3334","3.4042","5631.8552","5622.9333","75.1275","1.8457","99.6950","5644.1376"
"1727","49.3504","3.4053","5632.9046","5623.7519","75.6893","1.8451","99.6950","5728.8661"
"1728","49.3674","3.4064","5633.9710","5624.5706","76.3116","1.8445","99.6950","5823.4611"
"1729","49.3844","3.4075","5635.0493","5625.3893","75.8335","1.8440","99.6950","5750.7151"
"1730","49.4014","3.4086","5636.1563","5626.2079","74.6040","1.8434","99.6950","5565.7627"
"1731","49.4184","3.4097","5637.2874","5627.0266","74.9445","1.8428","99.6950","5616.6746"
"1732","49.4354","3.4107","5638.4457","5627.8453","74.6185","1.8422","99.6950","5567.9157"
"1733","49.4524","3.4118","5639.6344","5628.6639","75.2393","1.8416","99.6950","5660.9584"
"1734","49.4694","3.4129","5640.8570","5629.4826","74.9227","1.8410","99.6950","5613.4148"
"1735","49.4864","3.4140","5642.1177","5630.3013","75.2386","1.8404","99.6950","5660.8482"
"1736","49.5034","3.4151","5643.4169","5631.1199","74.7320","1.8398","99.6950","5584.8658"
"1737","49.5204","3.4162","5644.7665","5631.9386","75.2893","1.8392","99.6950","5668.4801"
"1738","49.5374","3.4173","5646.1675","5632.7573","74.9994","1.8386","99.6950","5624.9101"
"1739","49.5544","3.4184","5647.6252","5633.5759","74.9630","1.8380","99.6950","5619.4519"
"1740","49.5714","3.4195","5649.1447","5634.3946","75.5124","1.8374","99.6950","5702.1300"
"1741","49.5884","3.4206","5650.7315","5635.2133","75.3417","1.8368","99.6950","5676.3691"
"1742","49.6054","3.4217","5652.2765","5635.9174","74.6507","1.8363","99.6950","5572.7215"
"1743","49.6224","3.4228","5653.8997","5636.6215","75.4337","1.8357","99.6950","5690.2477"
"1744","49.6394","3.4239","5655.6682","5637.3256","75.8360","1.8351","99.6950","5751.1023"
"1745","49.6564","3.4250","5657.4642","5638.0297","75.9108","1.8345","99.6950","5762.4433"
"1746","49.6734","3.4261","5659.3539","5638.7339","75.3162","1.8339","99.6950","5672.5273"
"1747","49.6904","3.4272","5661.3416","5639.4380","74.9778","1.8333","99.6950","5621.6634"
"1748","49.7074","3.4283","5663.4311","5640.1421","74.7597","1.8327","99.6950","5589.0164"
"1749","49.7244","3.4294","5665.6256","5640.8462","74.9179","1.8321","99.6950","5612.6958"
"1750","49.7414","3.4305","5667.9272","5641.5504","74.7383","1.8316","99.6950","5585.8116"
"1751","49.7584","3.4316","5670.3369","5642.2545","75.4312","1.8310","99.6950","5689.8689"
"1752","49.7754","3.4327","5672.8548","5642.9586","74.8949","1.8304","99.6950","5609.2496"
"1753","49.7924","3.4338","5675.5099","5643.6627","75.0932","1.8298","99.6950","5638.9859"
"1754","49.8094","3.4349","5678.2377","5644.3668","74.7120","1.8292","99.6950","5581.8770"
"1755","49.8264","3.4360","5681.0638","5645.0710","75.1472","1.8286","99.6950","5647.0990"
"1756","49.8434","3.4371","5683.9811","5645.7751","75.3038","1.8280","99.6950","5670.6669"
"1757","49.8604","3.4382","5687.2961","5646.7953","75.3306","1.8275","99.6950","5674.7036"
"1758","49.8774","3.4393","5690.6113","5647.8156","75.0106","1.8269","99.6950","5626.5879"
"1759","49.8944","3.4404","5694.0509","5648.8358","75.2444","1.8263","99.6950","5661.7129"
"1760","49.9114","3.4415","5697.5270","5649.8561","76.0789","1.8257","99.6950","5788.0017"
"1761","49.9284","3.4426","5701.0181","5650.8763","75.7466","1.8251","99.6950","5737.5453"
"1762","49.9454","3.4437","5704.4991","5651.8966","75.7477","1.8245","99.6950","5737.7141"
"1763","49.9624","3.4448","5707.9416","5652.9168","76.0626","1.8240","99.6950","5785.5248"
"1764","49.9794","3.4459","5711.3139","5653.9371","75.3333","1.8234","99.6950","5675.1016"
"1765","49.9964","3.4470","5714.5470","5654.9574","76.0063","1.8228","99.6950","5776.9588"
"1766","50.0134","3.4481","5717.6744","5655.9776","76.0478","1.8222","99.6950","5783.2741"
"1767","50.0304","3.4492","5720.6250","5656.9979","75.7549","1.8216","99.6950","5738.8107"
"1768","50.0474","3.4503","5723.3635","5658.0181","75.4986","1.8211","99.6950","5700.0388"
"1769","50.0644","3.4514","5725.8578","5659.0384","74.8721","1.8205","99.6950","5605.8302"
"1770","50.0814","3.4525","5728.0804","5660.0586","75.3573","1.8199","99.6950","5678.7204"
"1771","50.0984","3.4536","5730.0101","5661.0789","75.7160","1.8193","99.6950","5732.9070"
"1772","50.1154","3.4547","5731.4875","5661.9542","75.3610","1.8188","99.6950","5679.2837"
"1773","50.1324","3.4558","5732.6511","5662.8295","75.4996","1.8182","99.6950","5700.1962"
"1774","50.1494","3.4569","5733.5014","5663.7048","75.4639","1.8176","99.6950","5694.8057"
"1775","50.1664","3.4579","5734.0459","5664.5800","75.1424","1.8170","99.6950","5646.3778"
"1776","50.1834","3.4590","5734.2979","5665.4553","74.7502","1.8165","99.6950","5587.5941"
"1777","50.2004","3.4601","5734.2759","5666.3306","75.7447","1.8159","99.6950","5737.2650"
"1778","50.2174","3.4612","5734.0023","5667.2059","75.3641","1.8153","99.6950","5679.7465"
"1779","50.2344","3.4623","5733.5031","5668.0812","75.4726","1.8147","99.6950","5696.1204"
"1780","50.2514","3.4634","5732.8066","5668.9565","75.2095","1.8142","99.6950","5656.4690"
"1781","50.2684","3.4645","5731.9433","5669.8318","75.3826","1.8136","99.6950","5682.5294"
"1782","50.2854","3.4656","5730.9443","5670.7071","75.1897","1.8130","99.6950","5653.4846"
"1783","50.3024","3.4667","5729.8413","5671.5824","76.1326","1.8124","99.6950","5796.1677"
"1784","50.3194","3.4678","5728.6650","5672.4577","76.1638","1.8119","99.6950","5800.9238"
"1785","50.3364","3.4689","5727.4451","5673.3330","76.1376","1.8113","99.6950","5796.9397"
"1786","50.3534","3.4700","5726.2087","5674.2083","76.2880","1.8107","99.6950","5819.8545"
"1787","50.3704","3.4711","5724.8404","5674.9432","75.8585","1.8101","99.6950","5754.5153"
"1788","50.3874","3.4722","5723.5027","5675.6782","75.6555","1.8096","99.6950","5723.7475"
"1789","50.4044","3.4733","5722.2146","5676.4131","76.3770","1.8090","99.6950","5833.4413"
"1790","50.4214","3.4744","5720.9923","5677.1480","74.7208","1.8084","99.6950","5583.1960"
"1791","50.4384","3.4755","5719.8490","5677.8830","74.9731","1.8079","99.6950","5620.9593"
"1792","50.4554","3.4766","5718.7956","5678.6179","75.3207","1.8073","99.6950","5673.2112"
"1793","50.4724","3.4777","5717.8404","5679.3529","75.2626","1.8067","99.6950","5664.4620"
"1794","50.4894","3.4788","5716.9893","5680.0878","74.9337","1.8062","99.6950","5615.0610"
"1795","50.5064","3.4799","5716.2467","5680.8227","76.4857","1.8056","99.6950","5850.0656"
"1796","50.5234","3.4809","5715.6150","5681.5577","75.6199","1.8050","99.6950","5718.3735"
"1797","50.5404","3.4820","5715.0952","5682.2926","76.2743","1.8045","99.6950","5817.7653"
"1798","50.5574","3.4831","5714.6868","5683.0275","75.7780","1.8039","99.6950","5742.3068"
"1799","50.5744","3.4842","5714.3886","5683.7625","75.1538","1.8033","99.6950","5648.0877"
"1800","50.5914","3.4853","5714.1981","5684.4974","75.1512","1.8028","99.6950","5647.6966"
"1801","50.6084","3.4864","5714.1122","5685.2323","75.9740","1.8022","99.6950","5772.0471"
"1802","50.6254","3.4875","5713.9864","5685.8266","75.1175","1.8016","99.6950","5642.6341"
"1803","50.6424","3.4886","5713.9574","5686.4208","76.0946","1.8011","99.6950","5790.3846"
"1804","50.6594","3.4897","5714.0206","5687.0150","74.9180","1.8005","99.6950","5612.7023"
"1805","50.6764","3.4908","5714.1713","5687.6093","75.6583","1.7999","99.6950","5724.1818"
"1806","50.6934","3.4919","5714.4046","5688.2035","75.7152","1.7994","99.6950","5732.7917"
"1807","50.7104","3.4930","5714.7158","5688.7977","75.7434","1.7988","99.6950","5737.0678"
"1808","50.7274","3.4941","5715.1000","5689.3920","75.7583","1.7982","99.6950","5739.3206"
"1809","50.7444","3.4952","5715.5527","5689.9862","76.5559","1.7977","99.6950","5860.8071"
"1810","50.7614","3.4963","5716.0752","5690.5805","76.4054","1.7971","99.6950","5837.7794"
"1811","50.7784","3.4974","5716.6518","5691.1747","75.7694","1.7966","99.6950","5740.9950"
"1812","50.7954","3.4984","5717.2845","5691.7689","75.7545","1.7960","99.6950","5738.7441"
"1813","50.8124","3.4995","5717.9697","5692.3632","75.6435","1.7954","99.6950","5721.9420"
"1814","50.8294","3.5006","5718.7042","5692.9574","76.0571","1.7949","99.6950","5784.6757"
"1815","50.8464","3.5017","5719.4851","5693.5516","76.0638","1.7943","99.6950","5785.7080"
"1816","50.8634","3.5028","5720.3100","5694.1459","75.6953","1.7938","99.6950","5729.7836"
"1817","50.8804","3.5039","5721.0317","5694.5951","75.1687","1.7932","99.6950","5650.3315"
"1818","50.8974","3.5050","5721.7936","5695.0444","75.5055","1.7926","99.6950","5701.0820"
"1819","50.9144","3.5061","5722.5970","5695.4936","75.4772","1.7921","99.6950","5696.8034"
"1820","50.9314","3.5072","5723.4351","5695.9429","75.7321","1.7915","99.6950","5735.3477"
"1821","50.9484","3.5083","5724.3102","5696.3921","75.9468","1.7910","99.6950","5767.9103"
"1822","50.9654","3.5094","5725.2218","5696.8414","75.7561","1.7904","99.6950","5738.9911"
"1823","50.9824","3.5105","5726.1700","5697.2906","75.8702","1.7898","99.6950","5756.2866"
"1824","50.9994","3.5116","5727.1550","5697.7399","75.7659","1.7893","99.6950","5740.4740"
"1825","51.0164","3.5126","5728.1775","5698.1891","75.6565","1.7887","99.6950","5723.9102"
"1826","51.0334","3.5137","5729.2385","5698.6384","75.5424","1.7882","99.6950","5706.6583"
"1827","51.0504","3.5148","5730.3395","5699.0876","75.6559","1.7876","99.6950","5723.8214"
"1828","51.0674","3.5159","5731.4821","5699.5369","75.5155","1.7871","99.6950","5702.5931"
"1829","51.0844","3.5170","5732.6685","5699.9861","75.3885","1.7865","99.6950","5683.4185"
"1830","51.1014","3.5181","5733.9014","5700.4354","75.6892","1.7860","99.6950","5728.8526"
"1831","51.1184","3.5192","5735.1839","5700.8847","75.8357","1.7854","99.6950","5751.0556"
"1832","51.1354","3.5203","5736.3678","5701.1823","75.6604","1.7848","99.6950","5724.4928"
"1833","51.1524","3.5214","5737.6091","5701.4799","76.0017","1.7843","99.6950","5776.2607"
"1834","51.1694","3.5225","5739.0117","5701.7775","75.4438","1.7837","99.6950","5691.7606"
"1835","51.1864","3.5236","5740.3831","5702.0751","75.2499","1.7832","99.6950","5662.5480"
"1836","51.2034","3.5247","5741.8282","5702.3727","75.8053","1.7826","99.6950","5746.4440"
"1837","51.2204","3.5257","5743.3542","5702.6703","76.6760","1.7821","99.6950","5879.2056"
"1838","51.2374","3.5268","5744.9689","5702.9679","76.4726","1.7815","99.6950","5848.0565"
"1839","51.2544","3.5279","5746.6814","5703.2655","76.4522","1.7810","99.6950","5844.9319"
"1840","51.2714","3.5290","5748.5016","5703.5631","76.4022","1.7804","99.6950","5837.3025"
"1841","51.2884","3.5301","5750.4407","5703.8607","75.6719","1.7799","99.6950","5726.2382"
"1842","51.3054","3.5312","5752.5113","5704.1583","75.9281","1.7793","99.6950","5765.0728"
"1843","51.3224","3.5323","5754.7766","5704.4559","76.5360","1.7788","99.6950","5857.7606"
"1844","51.3394","3.5334","5757.1530","5704.7535","75.6627","1.7782","99.6950","5724.8490"
"1845","51.3564","3.5345","5759.7065","5705.0511","75.3987","1.7777","99.6950","5684.9609"
"1846","51.3734","3.5356","5762.4557","5705.3487","75.3799","1.7771","99.6950","5682.1228"
"1847","51.3904","3.5367","5765.4202","5705.6463","75.6574","1.7766","99.6950","5724.0412"
"1848","51.4074","3.5377","5768.6220","5705.9439","76.3438","1.7760","99.6950","5828.3831"
"1849","51.4244","3.5388","5772.0843","5706.2415","75.6921","1.7755","99.6950","5729.3013"
"1850","51.4414","3.5399","5775.8322","5706.5391","75.6686","1.7749","99.6950","5725.7316"
"1851","51.4584","3.5410","5779.8925","5706.8367","76.3170","1.7744","99.6950","5824.2876"
"1852","51.4754","3.5421","5784.2936","5707.1343","75.9614","1.7739","99.6950","5770.1280"
"1853","51.4924","3.5432","5789.0654","5707.4319","76.0524","1.7733","99.6950","5783.9724"
"1854","51.5094","3.5443","5794.2393","5707.7295","75.8844","1.7728","99.6950","5758.4443"
"1855","51.5264","3.5454","5799.8480","5708.0271","75.6890","1.7722","99.6950","5728.8232"
"1856","51.5434","3.5465","5805.9251","5708.3247","76.7825","1.7717","99.6950","5895.5508"
"1857","51.5604","3.5476","5812.5052","5708.6223","76.1255","1.7711","99.6950","5795.0944"
"1858","51.5774","3.5486","5819.6231","5708.9199","76.3642","1.7706","99.6950","5831.4898"
"1859","51.5944","3.5497","5827.3140","5709.2175","76.0159","1.7700","99.6950","5778.4121"
"1860","51.6114","3.5508","5835.6128","5709.5151","76.9839","1.7695","99.6950","5926.5213"
"1861","51.6284","3.5519","5844.5539","5709.8127","76.8011","1.7690","99.6950","5898.4106"
"1862","51.6454","3.5530","5854.0186","5709.9586","77.2852","1.7684","99.6950","5973.0049"
"1863","51.6624","3.5541","5864.1900","5710.1046","76.9575","1.7679","99.6950","5922.4537"
"1864","51.6794","3.5552","5875.0974","5710.2505","76.1590","1.7673","99.6950","5800.1863"
"1865","51.6964","3.5563","5886.7671","5710.3964","76.7312","1.7668","99.6950","5887.6722"
"1866","51.7134","3.5574","5899.2221","5710.5424","77.3049","1.7662","99.6950","5976.0492"
"1867","51.7304","3.5585","5912.4812","5710.6883","77.8994","1.7657","99.6950","6068.3243"
"1868","51.7474","3.5595","5926.5585","5710.8343","78.0161","1.7652","99.6950","6086.5060"
"1869","51.7644","3.5606","5941.4623","5710.9802","77.5027","1.7646","99.6950","6006.6710"
"1870","51.7814","3.5617","5957.1949","5711.1262","78.4156","1.7641","99.6950","6149.0075"
"1871","51.7984","3.5628","5973.7513","5711.2721","78.0565","1.7635","99.6950","6092.8123"
"1872","51.8154","3.5639","5991.1186","5711.4181","78.6496","1.7630","99.6950","6185.7658"
"1873","51.8324","3.5650","6009.2752","5711.5640","78.2212","1.7625","99.6950","6118.5617"
"1874","51.8494","3.5661","6028.1895","5711.7100","78.2305","1.7619","99.6950","6120.0044"
"1875","51.8664","3.5672","6047.8195","5711.8559","77.8771","1.7614","99.6950","6064.8473"
"1876","51.8834","3.5682","6068.1108","5712.0019","77.3609","1.7609","99.6950","5984.7074"
"1877","51.9004","3.5693","6088.8381","5711.9895","77.7627","1.7603","99.6950","6047.0312"
"1878","51.9174","3.5704","6110.0785","5711.9771","78.5004","1.7598","99.6950","6162.3124"
"1879","51.9344","3.5715","6131.7352","5711.9647","78.2240","1.7593","99.6950","6119.0000"
"1880","51.9514","3.5726","6153.6948","5711.9523","78.2389","1.7587","99.6950","6121.3233"
"1881","51.9684","3.5737","6175.8265","5711.9400","78.6583","1.7582","99.6950","6187.1332"
"1882","51.9854","3.5748","6197.9808","5711.9276","79.3155","1.7576","99.6950","6290.9432"
"1883","52.0024","3.5759","6219.9897","5711.9152","79.0147","1.7571","99.6950","6243.3289"
"1884","52.0194","3.5769","6241.6663","5711.9028","78.8939","1.7566","99.6950","6224.2480"
"1885","52.0364","3.5780","6262.8067","5711.8904","79.1029","1.7560","99.6950","6257.2645"
"1886","52.0534","3.5791","6283.1915","5711.8781","79.2900","1.7555","99.6950","6286.8974"
"1887","52.0704","3.5802","6302.5900","5711.8657","79.8758","1.7550","99.6950","6380.1455"
"1888","52.0874","3.5813","6320.7642","5711.8533","79.3891","1.7544","99.6950","6302.6305"
"1889","52.1044","3.5824","6337.4756","5711.8409","79.0690","1.7539","99.6950","6251.9069"
"1890","52.1214","3.5835","6352.5194","5711.8285","79.8185","1.7534","99.6950","6370.9890"
"1891","52.1384","3.5846","6365.6238","5711.8162","80.5639","1.7528","99.6950","6490.5427"
"1892","52.1554","3.5856","6376.4529","5711.6364","79.9960","1.7523","99.6950","6399.3544"
"1893","52.1724","3.5867","6385.0082","5711.4566","79.6957","1.7518","99.6950","6351.4068"
"1894","52.1894","3.5878","6391.1597","5711.2768","79.5223","1.7513","99.6950","6323.7925"
"1895","52.2064","3.5889","6394.8171","5711.0971","80.1792","1.7507","99.6950","6428.7064"
"1896","52.2234","3.5900","6395.9327","5710.9173","80.3644","1.7502","99.6950","6458.4370"
"1897","52.2404","3.5911","6394.5013","5710.7375","80.0326","1.7497","99.6950","6405.2224"
"1898","52.2574","3.5922","6390.5587","5710.5577","79.6020","1.7491","99.6950","6336.4800"
"1899","52.2744","3.5933","6384.1792","5710.3780","80.1454","1.7486","99.6950","6423.2880"
"1900","52.2914","3.5943","6375.4847","5710.1982","80.5386","1.7481","99.6950","6486.4593"
"1901","52.3084","3.5954","6364.5867","5710.0184","79.4645","1.7475","99.6950","6314.6082"
"1902","52.3254","3.5965","6351.6621","5709.8387","79.4883","1.7470","99.6950","6318.3934"
"1903","52.3424","3.5976","6336.8951","5709.6589","79.6174","1.7465","99.6950","6338.9306"
"1904","52.3594","3.5987","6320.4850","5709.4791","79.5586","1.7460","99.6950","6329.5689"
"1905","52.3764","3.5998","6302.6416","5709.2993","80.2836","1.7454","99.6950","6445.4541"
"1906","52.3934","3.6009","6283.5805","5709.1196","78.9916","1.7449","99.6950","6239.6704"
"1907","52.4104","3.6019","6263.3409","5708.7625","79.9279","1.7444","99.6950","6388.4695"
"1908","52.4274","3.6030","6242.3129","5708.4054","79.2020","1.7439","99.6950","6272.9621"
"1909","52.4444","3.6041","6220.7022","5708.0483","78.7483","1.7433","99.6950","6201.2977"
"1910","52.4614","3.6052","6198.7037","5707.6912","78.4962","1.7428","99.6950","6161.6466"
"1911","52.4784","3.6063","6176.4993","5707.3341","77.9039","1.7423","99.6950","6069.0186"
"1912","52.4954","3.6074","6154.2559","5706.9770","78.3547","1.7418","99.6950","6139.4563"
"1913","52.5124","3.6085","6132.1244","5706.6199","78.1641","1.7412","99.6950","6109.6267"
"1914","52.5294","3.6095","6110.2392","5706.2628","78.3018","1.7407","99.6950","6131.1676"
"1915","52.5464","3.6106","6088.7182","5705.9057","78.6753","1.7402","99.6950","6189.7957"
"1916","52.5634","3.6117","6067.6636","5705.5486","77.1581","1.7397","99.6950","5953.3678"
"1917","52.5804","3.6128","6047.1621","5705.1915","76.9070","1.7391","99.6950","5914.6815"
"1918","52.5974","3.6139","6027.2862","5704.8344","78.0212","1.7386","99.6950","6087.3034"
"1919","52.6144","3.6150","6008.0951","5704.4773","77.7355","1.7381","99.6950","6042.8149"
"1920","52.6314","3.6160","5989.6357","5704.1202","77.6792","1.7376","99.6950","6034.0590"
"1921","52.6484","3.6171","5971.9437","5703.7631","77.9199","1.7371","99.6950","6071.5051"
"1922","52.6654","3.6182","5954.8582","5703.2199","77.3058","1.7365","99.6950","5976.1802"
