"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"965","36.3964","2.5474","12981.8652","12959.4523","113.5182","2.4665","99.6950","12886.3907"
"966","36.4134","2.5486","12978.3224","12956.6702","114.3819","2.4654","99.6950","13083.2278"
"967","36.4304","2.5497","12974.8369","12953.8882","114.2859","2.4643","99.6950","13061.2729"
"968","36.4474","2.5509","12971.3917","12951.1061","114.1248","2.4632","99.6950","13024.4686"
"969","36.4644","2.5520","12967.9876","12948.3241","113.9422","2.4621","99.6950","12982.8187"
"970","36.4814","2.5532","12964.6205","12945.5420","113.9040","2.4609","99.6950","12974.1303"
"971","36.4984","2.5543","12961.2869","12942.7600","113.3497","2.4598","99.6950","12848.1605"
"972","36.5154","2.5555","12957.9839","12939.9779","113.8419","2.4587","99.6950","12959.9848"
"973","36.5324","2.5566","12954.7090","12937.1959","113.7528","2.4576","99.6950","12939.6981"
"974","36.5494","2.5578","12951.4599","12934.4138","114.0782","2.4565","99.6950","13013.8463"
"975","36.5664","2.5589","12948.2348","12931.6318","114.0475","2.4554","99.6950","13006.8342"
"976","36.5834","2.5601","12945.0319","12928.8498","113.9737","2.4543","99.6950","12990.0061"
"977","36.6004","2.5612","12941.8498","12926.0677","113.8967","2.4532","99.6950","12972.4667"
"978","36.6174","2.5624","12938.6872","12923.2857","113.9168","2.4521","99.6950","12977.0419"
"979","36.6344","2.5635","12935.5429","12920.5036","113.7515","2.4510","99.6950","12939.4068"
"980","36.6514","2.5646","12932.4157","12917.7216","114.0053","2.4499","99.6950","12997.2060"
"981","36.6684","2.5658","12929.3047","12914.9395","113.5885","2.4488","99.6950","12902.3363"
"982","36.6854","2.5669","12926.2090","12912.1575","113.8776","2.4477","99.6950","12968.0999"
"983","36.7024","2.5681","12923.1279","12909.3754","113.7291","2.4466","99.6950","12934.3016"
"984","36.7194","2.5692","12920.0605","12906.5934","113.5458","2.4455","99.6950","12892.6599"
"985","36.7364","2.5704","12917.8042","12903.8113","114.6388","2.4444","99.6950","13142.0461"
"986","36.7534","2.5715","12914.7888","12901.0293","114.7849","2.4434","99.6950","13175.5729"
"987","36.7704","2.5727","12911.7651","12898.2473","113.5227","2.4423","99.6950","12887.3931"
"988","36.7874","2.5738","12908.7528","12895.4652","113.5584","2.4412","99.6950","12895.5083"
"989","36.8044","2.5750","12905.7516","12892.6832","113.3598","2.4401","99.6950","12850.4377"
"990","36.8214","2.5761","12902.7608","12889.9011","113.2640","2.4390","99.6950","12828.7261"
"991","36.8384","2.5773","12900.1784","12887.1191","112.8399","2.4379","99.6950","12732.8432"
"992","36.8554","2.5784","12897.4946","12884.6108","114.6934","2.4368","99.6950","13154.5678"
"993","36.8724","2.5796","12894.8102","12882.1026","113.7489","2.4357","99.6950","12938.8179"
"994","36.8894","2.5807","12892.1352","12879.5943","113.6050","2.4347","99.6950","12906.1061"
"995","36.9064","2.5819","12889.4692","12877.0861","113.5550","2.4336","99.6950","12894.7458"
"996","36.9234","2.5830","12886.8120","12874.5778","113.9495","2.4325","99.6950","12984.4899"
"997","36.9404","2.5842","12884.1636","12872.0696","113.4274","2.4314","99.6950","12865.7662"
"998","36.9574","2.5853","12881.5238","12869.5613","113.8401","2.4303","99.6950","12959.5791"
"999","36.9744","2.5865","12878.8926","12867.0531","114.0753","2.4293","99.6950","13013.1793"
"1000","36.9914","2.5876","12876.2701","12864.5448","113.8790","2.4282","99.6950","12968.4191"
"1001","37.0084","2.5888","12873.6561","12862.0366","113.9424","2.4271","99.6950","12982.8717"
"1002","37.0254","2.5899","12871.0510","12859.5283","113.5393","2.4260","99.6950","12891.1755"
"1003","37.0424","2.5911","12868.4549","12857.0201","113.9761","2.4250","99.6950","12990.5521"
"1004","37.0594","2.5922","12865.8680","12854.5118","112.8471","2.4239","99.6950","12734.4574"
"1005","37.0764","2.5933","12863.2907","12852.0036","112.9793","2.4228","99.6950","12764.3167"
"1006","37.0934","2.5945","12860.7235","12849.4953","113.5747","2.4217","99.6950","12899.2213"
"1007","37.1104","2.5956","12858.3953","12847.2156","113.6857","2.4207","99.6950","12924.4394"
"1008","37.1274","2.5968","12856.0782","12844.9359","113.4660","2.4196","99.6950","12874.5370"
"1009","37.1444","2.5979","12853.7730","12842.6562","113.1883","2.4185","99.6950","12811.5934"
"1010","37.1614","2.5991","12851.4805","12840.3764","113.1424","2.4175","99.6950","12801.2106"
"1011","37.1784","2.6002","12849.2016","12838.0967","113.5255","2.4164","99.6950","12888.0432"
"1012","37.1954","2.6014","12846.9374","12835.8170","113.1730","2.4153","99.6950","12808.1293"
"1013","37.2124","2.6025","12844.6890","12833.5373","113.0135","2.4143","99.6950","12772.0531"
"1014","37.2294","2.6037","12842.4578","12831.2575","113.3468","2.4132","99.6950","12847.4957"
"1015","37.2464","2.6048","12840.2451","12828.9778","113.8446","2.4121","99.6950","12960.5976"
"1016","37.2634","2.6060","12838.0524","12826.6981","113.2477","2.4111","99.6950","12825.0454"
"1017","37.2804","2.6071","12835.8814","12824.4184","112.9811","2.4100","99.6950","12764.7310"
"1018","37.2974","2.6083","12833.7338","12822.1386","113.6686","2.4090","99.6950","12920.5553"
"1019","37.3144","2.6094","12831.6112","12819.8589","114.2558","2.4079","99.6950","13054.3873"
"1020","37.3314","2.6106","12829.5156","12817.5792","114.2543","2.4068","99.6950","13054.0402"
"1021","37.3484","2.6117","12827.4487","12815.2995","113.1456","2.4058","99.6950","12801.9175"
"1022","37.3654","2.6128","12825.0423","12812.6496","113.3623","2.4047","99.6950","12851.0126"
"1023","37.3824","2.6140","12822.6684","12809.9997","114.1821","2.4037","99.6950","13037.5587"
"1024","37.3994","2.6151","12820.3286","12807.3499","113.2826","2.4026","99.6950","12832.9466"
"1025","37.4164","2.6163","12818.0245","12804.7000","113.2587","2.4016","99.6950","12827.5350"
"1026","37.4334","2.6174","12815.7577","12802.0502","113.4219","2.4005","99.6950","12864.5183"
"1027","37.4504","2.6186","12813.5295","12799.4003","113.5577","2.3995","99.6950","12895.3421"
"1028","37.4674","2.6197","12811.3407","12796.7504","113.1715","2.3984","99.6950","12807.7997"
"1029","37.4844","2.6209","12809.1922","12794.1006","112.9436","2.3974","99.6950","12756.2493"
"1030","37.5014","2.6220","12807.0843","12791.4507","113.6626","2.3963","99.6950","12919.1938"
"1031","37.5184","2.6232","12805.0169","12788.8009","113.7154","2.3953","99.6950","12931.1821"
"1032","37.5354","2.6243","12802.9894","12786.1510","113.6821","2.3942","99.6950","12923.6265"
"1033","37.5524","2.6255","12801.0009","12783.5011","113.3362","2.3932","99.6950","12845.1018"
"1034","37.5694","2.6266","12799.0495","12780.8513","114.1821","2.3921","99.6950","13037.5552"
"1035","37.5864","2.6277","12797.1329","12778.2014","113.0258","2.3911","99.6950","12774.8231"
"1036","37.6034","2.6289","12795.2479","12775.5515","113.3062","2.3901","99.6950","12838.2926"
"1037","37.6204","2.6300","12793.3906","12772.9017","113.5059","2.3890","99.6950","12883.5870"
"1038","37.6374","2.6312","12791.5559","12770.2518","114.4260","2.3880","99.6950","13093.3016"
"1039","37.6544","2.6323","12789.7380","12767.6020","114.1195","2.3869","99.6950","13023.2535"
"1040","37.6714","2.6335","12787.9296","12764.9521","112.8469","2.3859","99.6950","12734.4190"
"1041","37.6884","2.6346","12786.1226","12762.3022","113.4168","2.3849","99.6950","12863.3719"
"1042","37.7054","2.6358","12784.3074","12759.6524","113.5067","2.3838","99.6950","12883.7761"
"1043","37.7224","2.6369","12782.4733","12757.0025","112.6083","2.3828","99.6950","12680.6273"
"1044","37.7394","2.6380","12780.6086","12754.3526","113.4295","2.3818","99.6950","12866.2502"
"1045","37.7564","2.6392","12778.7005","12751.7028","112.4782","2.3807","99.6950","12651.3518"
"1046","37.7734","2.6403","12776.7359","12749.0529","113.7483","2.3797","99.6950","12938.6772"
"1047","37.7904","2.6415","12774.7015","12746.4031","113.5861","2.3787","99.6950","12901.8107"
"1048","37.8074","2.6426","12772.5843","12743.7532","112.8299","2.3776","99.6950","12730.5813"
"1049","37.8244","2.6438","12770.3725","12741.1033","113.2053","2.3766","99.6950","12815.4336"
"1050","37.8414","2.6449","12768.0561","12738.4535","112.4186","2.3756","99.6950","12637.9320"
"1051","37.8584","2.6461","12765.6270","12735.8036","112.8555","2.3745","99.6950","12736.3673"
"1052","37.8754","2.6472","12766.8537","12736.9273","113.3262","2.3735","99.6950","12842.8177"
"1053","37.8924","2.6484","12767.9605","12738.0510","112.7361","2.3725","99.6950","12709.4364"
"1054","37.9094","2.6495","12768.9479","12739.1747","112.6163","2.3715","99.6950","12682.4272"
"1055","37.9264","2.6506","12769.8199","12740.2983","113.0412","2.3704","99.6950","12778.3168"
"1056","37.9434","2.6518","12770.5826","12741.4220","112.9344","2.3694","99.6950","12754.1834"
"1057","37.9604","2.6529","12771.2445","12742.5457","112.7525","2.3684","99.6950","12713.1188"
"1058","37.9774","2.6541","12771.8161","12743.6694","113.7081","2.3674","99.6950","12929.5249"
"1059","37.9944","2.6552","12772.3088","12744.7931","113.5151","2.3664","99.6950","12885.6844"
"1060","38.0114","2.6564","12772.7351","12745.9167","112.9356","2.3653","99.6950","12754.4468"
"1061","38.0284","2.6575","12773.1076","12747.0404","112.9236","2.3643","99.6950","12751.7424"
"1062","38.0454","2.6587","12773.4388","12748.1641","113.4171","2.3633","99.6950","12863.4395"
"1063","38.0624","2.6598","12773.7408","12749.2878","113.6771","2.3623","99.6950","12922.4884"
"1064","38.0794","2.6609","12774.0247","12750.4115","113.0260","2.3613","99.6950","12774.8814"
"1065","38.0964","2.6621","12774.3009","12751.5352","112.6742","2.3603","99.6950","12695.4805"
"1066","38.1134","2.6632","12774.5787","12752.6588","113.4242","2.3592","99.6950","12865.0402"
"1067","38.1304","2.6644","12774.5747","12753.4911","113.6414","2.3582","99.6950","12914.3743"
"1068","38.1474","2.6655","12774.5874","12754.3234","113.7884","2.3572","99.6950","12947.7976"
"1069","38.1644","2.6667","12774.6226","12755.1557","113.8072","2.3562","99.6950","12952.0674"
"1070","38.1814","2.6678","12774.6854","12755.9879","113.7339","2.3552","99.6950","12935.4093"
"1071","38.1984","2.6689","12774.7798","12756.8202","113.6831","2.3542","99.6950","12923.8494"
"1072","38.2154","2.6701","12774.9089","12757.6525","113.5001","2.3532","99.6950","12882.2616"
"1073","38.2324","2.6712","12775.1405","12758.4847","113.4351","2.3522","99.6950","12867.5187"
"1074","38.2494","2.6724","12775.3462","12759.3170","113.3051","2.3512","99.6950","12838.0443"
"1075","38.2664","2.6735","12775.5919","12760.1493","113.2412","2.3502","99.6950","12823.5782"
"1076","38.2834","2.6747","12775.8782","12760.9816","113.8010","2.3492","99.6950","12950.6750"
"1077","38.3004","2.6758","12776.2050","12761.8138","113.8772","2.3481","99.6950","12968.0204"
"1078","38.3174","2.6769","12776.5722","12762.6461","113.3419","2.3471","99.6950","12846.3919"
"1079","38.3344","2.6781","12777.0115","12763.4784","113.7247","2.3461","99.6950","12933.3107"
"1080","38.3514","2.6792","12777.4573","12764.3106","113.4026","2.3451","99.6950","12860.1440"
"1081","38.3684","2.6804","12777.9404","12765.1429","113.8510","2.3441","99.6950","12962.0526"
"1082","38.3854","2.6815","12778.4596","12765.9752","113.1476","2.3431","99.6950","12802.3748"
"1083","38.4024","2.6827","12779.0132","12766.8075","112.5191","2.3421","99.6950","12660.5571"
"1084","38.4194","2.6838","12779.5995","12767.6397","112.7844","2.3411","99.6950","12720.3200"
"1085","38.4364","2.6849","12780.2169","12768.4720","113.2970","2.3402","99.6950","12836.2023"
"1086","38.4534","2.6861","12780.8635","12769.3043","112.8216","2.3392","99.6950","12728.7103"
"1087","38.4704","2.6872","12781.5376","12770.1365","113.1612","2.3382","99.6950","12805.4504"
"1088","38.4874","2.6884","12781.4959","12770.9688","113.3210","2.3372","99.6950","12841.6577"
"1089","38.5044","2.6895","12782.2255","12771.8011","113.1419","2.3362","99.6950","12801.0973"
"1090","38.5214","2.6907","12782.9776","12772.6334","112.8375","2.3352","99.6950","12732.2961"
"1091","38.5384","2.6918","12783.7507","12773.4656","113.6683","2.3342","99.6950","12920.4916"
"1092","38.5554","2.6929","12784.5434","12774.2979","113.7007","2.3332","99.6950","12927.8544"
"1093","38.5724","2.6941","12784.9835","12775.1302","112.5210","2.3322","99.6950","12660.9833"
"1094","38.5894","2.6952","12785.8148","12775.9625","112.4613","2.3312","99.6950","12647.5333"
"1095","38.6064","2.6964","12786.6624","12776.7947","113.6966","2.3302","99.6950","12926.9265"
"1096","38.6234","2.6975","12787.5256","12777.6270","113.0674","2.3293","99.6950","12784.2284"
"1097","38.6404","2.6987","12789.0091","12779.0648","112.7844","2.3283","99.6950","12720.3137"
"1098","38.6574","2.6998","12790.5071","12780.5027","113.0442","2.3273","99.6950","12778.9810"
"1099","38.6744","2.7009","12792.0190","12781.9406","114.2619","2.3263","99.6950","13055.7743"
"1100","38.6914","2.7021","12793.5448","12783.3784","113.5868","2.3253","99.6950","12901.9502"
"1101","38.7084","2.7032","12795.0844","12784.8163","113.9127","2.3243","99.6950","12976.1113"
"1102","38.7254","2.7044","12796.6380","12786.2541","113.1995","2.3234","99.6950","12814.1304"
"1103","38.7424","2.7055","12798.2059","12787.6920","113.5675","2.3224","99.6950","12897.5723"
"1104","38.7594","2.7066","12799.7887","12789.1298","112.7475","2.3214","99.6950","12711.9941"
"1105","38.7764","2.7078","12801.3871","12790.5677","113.9553","2.3204","99.6950","12985.8168"
"1106","38.7934","2.7089","12803.0020","12792.0055","113.5972","2.3194","99.6950","12904.3195"
"1107","38.8104","2.7101","12804.6348","12793.4434","113.3556","2.3185","99.6950","12849.4939"
"1108","38.8274","2.7112","12806.2869","12794.8812","113.0716","2.3175","99.6950","12785.1795"
"1109","38.8444","2.7124","12807.9601","12796.3191","113.1975","2.3165","99.6950","12813.6760"
"1110","38.8614","2.7135","12809.6565","12797.7569","112.9767","2.3155","99.6950","12763.7255"
"1111","38.8784","2.7146","12811.3786","12799.1948","113.0147","2.3146","99.6950","12772.3337"
"1112","38.8954","2.7158","12812.5897","12800.0931","113.6894","2.3136","99.6950","12925.2801"
"1113","38.9124","2.7169","12813.8327","12800.9913","113.0552","2.3126","99.6950","12781.4868"
"1114","38.9294","2.7181","12815.1115","12801.8896","113.2248","2.3116","99.6950","12819.8601"
"1115","38.9464","2.7192","12816.4304","12802.7879","113.4004","2.3107","99.6950","12859.6582"
"1116","38.9634","2.7203","12817.7945","12803.6862","113.8189","2.3097","99.6950","12954.7459"
"1117","38.9804","2.7215","12819.2095","12804.5845","113.1144","2.3087","99.6950","12794.8738"
"1118","38.9974","2.7226","12820.6816","12805.4827","113.4280","2.3078","99.6950","12865.9152"
"1119","39.0144","2.7238","12822.2180","12806.3810","113.4996","2.3068","99.6950","12882.1581"
"1120","39.0314","2.7249","12823.8265","12807.2793","114.1246","2.3058","99.6950","13024.4133"
"1121","39.0484","2.7260","12825.5159","12808.1776","114.3508","2.3049","99.6950","13076.1034"
"1122","39.0654","2.7272","12827.2953","12809.0759","113.3481","2.3039","99.6950","12847.8024"
"1123","39.0824","2.7283","12829.1749","12809.9741","113.3987","2.3029","99.6950","12859.2707"
"1124","39.0994","2.7295","12831.1652","12810.8724","113.4678","2.3020","99.6950","12874.9455"
"1125","39.1164","2.7306","12833.2771","12811.7707","113.0558","2.3010","99.6950","12781.6205"
"1126","39.1334","2.7317","12835.5218","12812.6690","113.4894","2.3001","99.6950","12879.8386"
"1127","39.1504","2.7329","12837.5824","12813.1352","113.9769","2.2991","99.6950","12990.7263"
"1128","39.1674","2.7340","12839.6941","12813.6014","113.5070","2.2981","99.6950","12883.8485"
"1129","39.1844","2.7352","12841.9700","12814.0676","113.3009","2.2972","99.6950","12837.1016"
"1130","39.2014","2.7363","12844.4188","12814.5338","113.8764","2.2962","99.6950","12967.8240"
"1131","39.2184","2.7374","12847.0471","12815.0001","113.4978","2.2953","99.6950","12881.7412"
"1132","39.2354","2.7386","12849.8596","12815.4663","113.0514","2.2943","99.6950","12780.6235"
"1133","39.2524","2.7397","12852.8581","12815.9325","113.6563","2.2934","99.6950","12917.7462"
"1134","39.2694","2.7409","12856.0929","12816.3987","114.2526","2.2924","99.6950","13053.6482"
"1135","39.2864","2.7420","12859.4544","12816.8649","113.6517","2.2915","99.6950","12916.7093"
"1136","39.3034","2.7431","12862.9833","12817.3311","113.4738","2.2905","99.6950","12876.3134"
"1137","39.3204","2.7443","12866.6631","12817.7973","113.1826","2.2896","99.6950","12810.3072"
"1138","39.3374","2.7454","12870.4706","12818.2636","113.4997","2.2886","99.6950","12882.1802"
"1139","39.3544","2.7466","12874.3751","12818.7298","113.6325","2.2877","99.6950","12912.3406"
"1140","39.3714","2.7477","12878.3384","12819.1960","113.7823","2.2867","99.6950","12946.4124"
"1141","39.3884","2.7488","12882.3154","12819.6622","113.5912","2.2858","99.6950","12902.9579"
